mode,load,0_inception_v3-2,1_vgg11-4,2_vgg13-2
mps-uncap,0.8,24.70386028289795,9.899520874023438,10.268211364746094
mps-uncap,0.9,44.214487075805664,19.82684135437013,21.14062309265137
mps-uncap,1.0,457.8840970993042,209.33890342712402,159.4853401184082
mps-uncap,0.5,19.698572158813477,4.615211486816406,4.428863525390625
mps-uncap,0.6,19.717788696289066,5.399179458618164,5.278110504150391
mps-uncap,0.7,18.987679481506344,6.68034553527832,6.504845619201661
mps-uncap,0.1,13.713240623474121,2.4789333343505864,2.304553985595703
mps-uncap,0.2,15.89055061340332,2.951145172119141,2.9022693634033203
mps-uncap,0.3,18.765020370483395,3.286266326904297,3.234386444091797
mps-uncap,0.4,19.82531547546387,3.8698911666870117,3.640556335449219
