mode,load,0_inception_v3-8,1_squeezenet1_1-32,2_vgg11-16
mps-uncap,0.8,28.668642044067383,18.172860145568848,21.18229866027832
mps-uncap,0.9,49.88217353820801,60.52732467651367,234.643816947937
mps-uncap,1.0,191.23303890228271,2197.949767112732,4065.2612447738647
mps-uncap,0.5,15.431761741638184,8.143186569213867,8.455991744995117
mps-uncap,0.6,15.760660171508789,9.9639892578125,9.842872619628906
mps-uncap,0.7,20.145654678344727,11.527180671691895,12.980818748474121
mps-uncap,0.1,19.110918045043945,6.604671478271484,7.457494735717773
mps-uncap,0.2,19.317269325256348,6.313681602478027,7.190465927124023
mps-uncap,0.3,18.442511558532715,6.340980529785156,7.201433181762695
mps-uncap,0.4,16.522765159606934,6.780862808227539,7.522106170654297
