mode,load,0_inception_v3-8,1_squeezenet1_1-32,2_vgg11-16
mps-uncap,0.8,8.48078727722168,3.7436485290527344,5.878686904907227
mps-uncap,0.9,8.570671081542969,3.9520263671875,5.902528762817383
mps-uncap,1.0,8.871316909790039,7.76362419128418,6.530046463012695
mps-uncap,0.5,8.581161499023438,3.7224292755126953,5.811929702758789
mps-uncap,0.6,8.409738540649414,3.6966800689697266,5.830049514770508
mps-uncap,0.7,8.477926254272461,3.7081241607666016,5.826473236083984
mps-uncap,0.1,9.236335754394531,4.024505615234375,5.839347839355469
mps-uncap,0.2,8.653402328491211,3.741741180419922,5.829334259033203
mps-uncap,0.3,8.685111999511719,3.823518753051758,5.811214447021484
mps-uncap,0.4,8.563995361328125,3.6993026733398438,5.795478820800781
