mode,load,0_inception_v3-8,1_squeezenet1_1-32,2_vgg11-16
mps-uncap,0.8,73.82965087890626,54.28719520568848,62.28771209716797
mps-uncap,0.9,129.57949638366696,181.47754669189462,574.9170064926147
mps-uncap,1.0,828.066349029541,3969.14644241333,6466.649746894836
mps-uncap,0.5,26.491260528564467,15.963554382324219,17.581725120544434
mps-uncap,0.6,29.777956008911133,20.132875442504883,22.55663871765137
mps-uncap,0.7,41.15548133850097,28.874206542968754,34.438943862915075
mps-uncap,0.1,21.327495574951172,11.713051795959474,11.06939315795899
mps-uncap,0.2,22.96772003173828,11.772322654724123,11.268377304077148
mps-uncap,0.3,23.84238243103028,12.202739715576172,12.640237808227539
mps-uncap,0.4,24.831771850585938,13.32406997680664,14.287734031677255
