mode,load,0_inception_v3-8,1_squeezenet1_1-32,2_vgg11-16
mps-uncap,0.8,199.5859146118164,164.62135314941406,154.5267105102539
mps-uncap,0.9,283.25486183166504,303.7586212158203,760.6377601623535
mps-uncap,1.0,1345.1151847839355,4395.517349243164,7077.415227890015
mps-uncap,0.5,74.94306564331055,49.96943473815918,58.1355094909668
mps-uncap,0.6,77.44789123535156,53.25603485107422,61.71917915344238
mps-uncap,0.7,124.72057342529297,110.60690879821777,126.61147117614746
mps-uncap,0.1,36.73148155212402,26.358366012573242,25.853633880615234
mps-uncap,0.2,36.25941276550293,22.63164520263672,23.847103118896484
mps-uncap,0.3,46.38814926147461,27.895212173461914,26.508808135986328
mps-uncap,0.4,43.947696685791016,38.27548027038574,36.77511215209961
