mode,load,0_inception_v3-8,1_squeezenet1_1-32,2_vgg11-16
mps-uncap,0.8,33.786582946777344,14.770624637603767,10.938091278076186
mps-uncap,0.9,34.76616859436035,14.79834556579589,10.794482231140133
mps-uncap,1.0,35.65995693206787,14.600932598114015,10.538163185119622
mps-uncap,0.5,28.95035505294799,14.799094200134274,11.685204505920407
mps-uncap,0.6,30.15854835510252,15.002369880676266,11.653096675872797
mps-uncap,0.7,33.390660285949714,15.113716125488283,11.73268795013428
mps-uncap,0.1,24.505221843719468,16.2564921379089,12.873544692993157
mps-uncap,0.2,23.3775806427002,14.438557624816895,11.476564407348633
mps-uncap,0.3,23.521306514739983,14.279403686523434,11.738777160644531
mps-uncap,0.4,26.09496116638185,14.864239692687974,11.750941276550295
