mode,load,0_inception_v3-8,1_squeezenet1_1-32,2_vgg11-16
mps-uncap,0.8,1.2447834014892578,8.170723915100098,13.362884521484375
mps-uncap,0.9,21.762609481811523,48.84624481201172,226.06730461120605
mps-uncap,1.0,161.08345985412598,2185.752749443054,4056.755542755127
mps-uncap,0.5,0.02753734588623047,0.025272369384765625,0.02777576446533203
mps-uncap,0.6,0.022411346435546875,0.021219253540039062,2.3033618927001953
mps-uncap,0.7,0.021696090698242188,0.8373260498046875,5.4482221603393555
mps-uncap,0.1,0.04220008850097656,0.0400543212890625,0.035762786865234375
mps-uncap,0.2,0.04076957702636719,0.030994415283203125,0.02765655517578125
mps-uncap,0.3,0.03600120544433594,0.028371810913085938,0.026941299438476562
mps-uncap,0.4,0.03039836883544922,0.026941299438476562,0.026941299438476562
