mode,load,0_inception_v3-8,1_squeezenet1_1-32,2_vgg11-16
mps-uncap,0.8,173.3243465423584,151.13377571105957,145.6313133239746
mps-uncap,0.9,249.0532398223877,292.7834987640381,752.9489994049072
mps-uncap,1.0,1318.3503150939941,4384.082317352295,7069.239616394043
mps-uncap,0.5,44.907331466674805,37.93001174926758,50.678253173828125
mps-uncap,0.6,53.77030372619629,47.84965515136719,53.603172302246094
mps-uncap,0.7,89.22696113586426,100.96931457519531,118.29614639282227
mps-uncap,0.1,19.97232437133789,19.398212432861328,16.80159568786621
mps-uncap,0.2,17.823219299316406,17.533540725708008,15.924453735351562
mps-uncap,0.3,30.932903289794922,17.940998077392578,18.49818229675293
mps-uncap,0.4,31.238317489624023,28.943300247192383,30.60436248779297
