mode,load,0_inception_v3-8,1_squeezenet1_1-32,2_vgg11-16
mps-uncap,0.8,31.187391281127937,12.611889839172363,9.206867218017578
mps-uncap,0.9,33.63227844238281,13.078927993774414,9.373116493225098
mps-uncap,1.0,34.337759017944336,13.268709182739258,9.514951705932617
mps-uncap,0.5,20.642328262329105,11.437129974365236,8.66556167602539
mps-uncap,0.6,24.260950088500977,11.810970306396484,8.845925331115723
mps-uncap,0.7,28.208065032958984,12.31193542480469,9.039664268493652
mps-uncap,0.1,20.52934169769287,9.583187103271486,10.075187683105469
mps-uncap,0.2,21.11952304840088,9.813714027404787,8.35728645324707
mps-uncap,0.3,20.809102058410645,10.653209686279299,8.360624313354492
mps-uncap,0.4,20.46072483062744,11.080455780029297,8.506631851196289
