mode,load,0_inception_v3-8,1_squeezenet1_1-32,2_vgg11-16
mps-uncap,0.8,22.51720428466797,10.759115219116211,7.888317108154297
mps-uncap,0.9,29.205322265625,11.606693267822266,8.408904075622559
mps-uncap,1.0,31.77046775817871,11.946439743041992,8.66079330444336
mps-uncap,0.5,14.33253288269043,6.365656852722168,6.702303886413574
mps-uncap,0.6,14.350414276123047,7.815837860107422,6.981134414672852
mps-uncap,0.7,16.56055450439453,9.68313217163086,7.3364973068237305
mps-uncap,0.1,18.8521146774292,6.514072418212891,7.3604583740234375
mps-uncap,0.2,18.615365028381348,6.142735481262207,7.120609283447266
mps-uncap,0.3,17.481446266174316,6.111383438110352,6.57963752746582
mps-uncap,0.4,15.899419784545898,6.1206817626953125,6.602764129638672
