mode,load,0_inception_v3-8,1_squeezenet1_1-32,2_vgg11-16
mps-uncap,0.8,124.73649024963376,107.14364290237452,112.00680732727052
mps-uncap,0.9,218.2226943969727,240.76435089111317,685.096309185028
mps-uncap,1.0,1217.3805952072148,4342.999920845032,6932.472496032713
mps-uncap,0.5,25.507876873016322,19.24993038177489,25.64624071121213
mps-uncap,0.6,31.89932823181149,28.609590530395504,34.84233617782588
mps-uncap,0.7,60.44752597808839,48.88595342636112,77.06046104431154
mps-uncap,0.1,17.162282466888385,7.964971065521216,8.778162002563471
mps-uncap,0.2,15.8404016494751,10.079605579376219,8.705711364746092
mps-uncap,0.3,19.531402587890582,9.52283382415771,12.003421783447266
mps-uncap,0.4,20.557951927185062,12.681126594543423,17.281525135040287
