mode,load,0_densenet169-16,1_inception_v3-8,2_resnet50-4
mps-uncap,0.8,21.95810317993164,15.101528167724611,9.386301040649414
mps-uncap,0.9,24.507627487182614,12.725191116333008,9.283816814422606
mps-uncap,1.0,21.43380641937256,14.369421005249023,9.510393142700194
mps-uncap,0.5,21.958131790161122,15.17706871032713,9.48561906814575
mps-uncap,0.6,25.0784969329834,13.297219276428223,9.576635360717772
mps-uncap,0.7,25.509119033813477,15.048637390136719,8.603863716125488
mps-uncap,0.1,33.009123802185066,21.079161167144775,11.940698623657228
mps-uncap,0.2,31.63230895996094,20.344233512878418,11.34943962097168
mps-uncap,0.3,29.47711944580078,18.091783523559563,10.84775447845459
mps-uncap,0.4,25.163035392761234,15.90418815612793,9.341959953308105
