mode,load,0_densenet169-16,1_inception_v3-8,2_resnet50-4
mps-uncap,0.8,19.585132598876953,10.879755020141602,5.597591400146484
mps-uncap,0.9,22.3846435546875,10.06627082824707,5.802273750305176
mps-uncap,1.0,20.38860321044922,12.627840042114258,5.963563919067383
mps-uncap,0.5,17.99607276916504,9.53531265258789,5.237817764282227
mps-uncap,0.6,18.810272216796875,9.288668632507324,5.205631256103516
mps-uncap,0.7,19.670605659484863,10.117530822753906,5.098104476928711
mps-uncap,0.1,24.906277656555176,17.794132232666016,10.832071304321289
mps-uncap,0.2,19.028902053833008,13.501882553100586,8.655786514282227
mps-uncap,0.3,18.616199493408203,10.560274124145508,6.261706352233887
mps-uncap,0.4,18.409013748168945,9.958505630493164,5.382180213928223
