mode,load,0_densenet169-16,1_inception_v3-8,2_resnet50-4
mps-uncap,0.8,187.64622449874878,318.6386346817018,139.58477973937977
mps-uncap,0.9,455.1857089996334,138.7432861328125,2026.2149214744568
mps-uncap,1.0,1717.8007411956785,5990.7715702056885,9079.473276138306
mps-uncap,0.5,65.54893493652328,35.84156990051266,23.858530521392808
mps-uncap,0.6,84.23696041107178,45.64558029174804,31.97974443435668
mps-uncap,0.7,131.17122650146484,66.01436853408822,43.9341735839844
mps-uncap,0.1,48.02413463592529,39.83016729354859,23.019576072692885
mps-uncap,0.2,48.26665163040161,36.161718368530224,26.27997398376465
mps-uncap,0.3,47.08385467529297,31.995792388916012,24.46613550186156
mps-uncap,0.4,55.23236751556398,33.830642700195305,20.838317871093746
