mode,load,0_densenet169-16,1_inception_v3-8,2_resnet50-4
mps-uncap,0.8,17.032861709594727,8.560895919799805,4.655361175537109
mps-uncap,0.9,16.854524612426758,8.665323257446289,4.673004150390625
mps-uncap,1.0,18.050193786621094,9.248495101928711,5.139827728271484
mps-uncap,0.5,16.960620880126953,8.6212158203125,4.683494567871094
mps-uncap,0.6,16.504287719726562,8.570432662963867,4.633426666259766
mps-uncap,0.7,16.854524612426758,8.537530899047852,4.656791687011719
mps-uncap,0.1,17.252206802368164,8.620500564575195,4.8046112060546875
mps-uncap,0.2,16.955137252807617,8.688926696777344,4.746437072753906
mps-uncap,0.3,16.817331314086914,8.636713027954102,4.712820053100586
mps-uncap,0.4,16.80278778076172,8.813619613647461,4.677057266235352
