mode,load,0_densenet169-16,1_inception_v3-8,2_resnet50-4
mps-uncap,0.8,0.01239776611328125,0.011920928955078125,0.009775161743164062
mps-uncap,0.9,0.012874603271484375,0.01239776611328125,0.011444091796875
mps-uncap,1.0,0.011920928955078125,0.012159347534179688,0.012874603271484375
mps-uncap,0.5,0.010728836059570312,0.011682510375976562,0.009298324584960938
mps-uncap,0.6,0.011920928955078125,0.011920928955078125,0.0095367431640625
mps-uncap,0.7,0.011920928955078125,0.011920928955078125,0.009059906005859375
mps-uncap,0.1,0.012874603271484375,0.012159347534179688,0.011920928955078125
mps-uncap,0.2,0.012159347534179688,0.011920928955078125,0.011444091796875
mps-uncap,0.3,0.012159347534179688,0.011682510375976562,0.011682510375976562
mps-uncap,0.4,0.011920928955078125,0.010013580322265625,0.009298324584960938
