mode,load,0_densenet169-16,1_inception_v3-8,2_resnet50-4
mps-uncap,0.8,20.522141456604004,13.454198837280273,8.18634033203125
mps-uncap,0.9,22.893095016479492,12.1826171875,8.14962387084961
mps-uncap,1.0,20.831584930419922,13.687849044799805,8.788061141967773
mps-uncap,0.5,20.13072967529297,12.730026245117188,7.408928871154786
mps-uncap,0.6,22.698092460632328,11.664533615112305,7.658052444458007
mps-uncap,0.7,22.79818058013916,13.026189804077148,7.111406326293944
mps-uncap,0.1,31.033945083618164,20.38724422454834,11.267471313476562
mps-uncap,0.2,29.988002777099606,17.939901351928714,10.774707794189453
mps-uncap,0.3,21.598458290100098,15.45705795288086,9.171414375305178
mps-uncap,0.4,21.843576431274414,13.320207595825195,7.752847671508791
