mode,load,0_resnet101-2,1_resnet18-16,2_squeezenet1_0-8
mps-uncap,0.8,13.713529109954834,6.98410987854004,4.726810455322266
mps-uncap,0.9,13.779878616333008,5.2928924560546875,3.9689064025878897
mps-uncap,1.0,13.918762207031252,5.2857160568237305,3.9085197448730478
mps-uncap,0.5,13.04669857025147,6.806211471557617,5.382256507873536
mps-uncap,0.6,13.673543930053707,6.198372840881347,5.190267562866214
mps-uncap,0.7,13.50498199462892,6.982641220092773,4.755132198333742
mps-uncap,0.1,21.28129959106445,6.801247596740723,5.655975341796875
mps-uncap,0.2,20.650429725646973,6.1146616935729945,4.718542098999023
mps-uncap,0.3,17.183303833007812,6.577630043029781,4.785299301147459
mps-uncap,0.4,16.23026132583618,6.855268478393553,5.466806888580322
