mode,load,0_resnet101-2,1_resnet18-16,2_squeezenet1_0-8
mps-uncap,0.8,11.022567749023438,4.4956207275390625,3.141164779663086
mps-uncap,0.9,12.205839157104492,4.684925079345703,3.333568572998047
mps-uncap,1.0,12.717962265014648,4.816174507141113,3.3588409423828125
mps-uncap,0.5,9.658098220825195,3.881692886352539,2.895355224609375
mps-uncap,0.6,9.771347045898438,3.753185272216797,2.912163734436035
mps-uncap,0.7,10.236024856567383,4.1027069091796875,2.891421318054199
mps-uncap,0.1,16.96467399597168,4.506111145019531,3.9262771606445312
mps-uncap,0.2,15.45262336730957,4.376769065856934,3.816843032836914
mps-uncap,0.3,10.923385620117188,4.3659210205078125,3.7343502044677734
mps-uncap,0.4,9.892463684082031,3.9397478103637695,3.0641555786132812
