mode,load,0_resnet101-2,1_resnet18-16,2_squeezenet1_0-8
mps-uncap,0.8,92.73633956909185,34.31892395019534,15.276336669921877
mps-uncap,0.9,1762.9365921020508,314.6553039550781,26.55196189880371
mps-uncap,1.0,10345.906114578247,8080.522418022156,190.86053371429438
mps-uncap,0.5,22.61569499969485,10.358190536499025,7.696580886840819
mps-uncap,0.6,28.409862518310547,11.073946952819824,9.223246574401854
mps-uncap,0.7,45.63283920288086,16.10808372497559,9.76772308349609
mps-uncap,0.1,26.23581886291504,6.223535537719727,5.374813079833984
mps-uncap,0.2,24.77660179138184,7.438802719116212,6.506252288818362
mps-uncap,0.3,20.991134643554688,8.302974700927734,6.781244277954103
mps-uncap,0.4,20.78866958618164,9.433746337890625,7.322955131530762
