mode,load,0_resnet101-2,1_resnet18-16,2_squeezenet1_0-8
mps-uncap,0.8,155.18694457867005,3019.5393167368834,1925.668498265765
mps-uncap,0.9,166.64546428065182,3437.937406584958,2099.736245873728
mps-uncap,1.0,157.4083247702241,3308.588639668213,2414.8685420917436
mps-uncap,0.5,93.18470473581715,1902.2203855701277,1203.0623706601125
mps-uncap,0.6,111.43280041149848,2235.8659726336828,1431.6979521558019
mps-uncap,0.7,132.6404506805689,2641.3809864235063,1668.6310418833086
mps-uncap,0.1,19.77344884495104,392.04939686286144,236.74880572008743
mps-uncap,0.2,38.23473079103777,755.7143607602444,478.8092286228992
mps-uncap,0.3,59.064799196166696,1118.4151318890904,718.4163310972895
mps-uncap,0.4,78.47092480866485,1555.6395842216705,962.0291395915584
