mode,load,0_vgg16-2,1_efficientnet_b5-2,2_squeezenet1_1-2
mps-uncap,1.0,2.772808074951172,15.872716903686523,2.0606517791748047
mig,1.0,4.078388214111328,15.212535858154297,1.718282699584961
