mode,load,0_vgg16-2,1_efficientnet_b5-2,2_squeezenet1_1-2
mps-uncap,1.0,2.4499893188476562,15.201330184936523,1.6560554504394531
mig,1.0,4.050970077514648,15.046834945678711,1.6820430755615234
