mode,load,0_vgg16-2,1_efficientnet_b5-2,2_squeezenet1_1-2
mps-uncap,1.0,2.449512481689453,15.201091766357422,1.6560554504394531
mig,1.0,4.050731658935547,15.04659652709961,1.6818046569824219
