mode,load,0_vgg16-2,1_efficientnet_b5-2,2_squeezenet1_1-2
mps-uncap,1.0,3.097236156463623,16.8464994430542,2.6175975799560547
mig,1.0,4.364917278289795,16.656816005706787,1.863718032836914
