mode,load,0_vgg16-2,1_efficientnet_b5-2,2_squeezenet1_1-2
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
mig,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
