mode,load,0_vgg16-2,1_efficientnet_b5-2,2_squeezenet1_1-2
mps-uncap,1.0,2.933025360107422,16.351962089538574,2.3949146270751953
mig,1.0,4.137277603149414,15.838146209716797,1.7626285552978516
