mode,load,0_densenet161-16,1_densenet161-16,2_densenet161-16,3_densenet161-16
mig,0.1,50.47941207885742,50.7664680480957,50.77791213989258,98.31619262695312
mig,0.2,50.440311431884766,50.75883865356445,50.74024200439453,98.2978343963623
mig,0.3,50.458669662475586,50.75716972351074,50.72760581970215,98.27184677124023
mig,0.4,50.41956901550293,50.71306228637695,50.71091651916504,98.29401969909668
mig,0.5,50.43315887451172,50.705671310424805,50.72522163391113,98.28329086303711
mig,0.6,50.4150390625,50.73046684265137,50.724029541015625,98.25849533081055
mig,0.7,50.424814224243164,50.751686096191406,50.711870193481445,98.27685356140137
mig,0.8,50.43959617614746,50.73356628417969,50.719261169433594,98.28758239746094
mig,0.9,50.47345161437988,50.750732421875,50.76026916503906,98.32572937011719
mig,1.0,50.551414489746094,50.83727836608887,50.8272647857666,98.85764122009277
