mode,load,0_densenet161-16,1_densenet161-16,2_densenet161-16,3_densenet161-16
mig,0.1,97.26805210113532,96.79699897766106,98.34888935089111,159.66722965240479
mig,0.2,100.78951358795162,130.0896668434143,100.46765327453612,229.00671958923334
mig,0.3,193.54806900024417,146.49238586425778,118.56285095214847,273.3927845954894
mig,0.4,147.5887632369995,183.42103958129883,146.6483688354492,279.5019817352295
mig,0.5,231.04404211044306,229.29600954055786,217.31860160827617,513.9704728126525
mig,0.6,244.22091960906982,222.05907106399536,325.3900623321533,489.27946567535406
mig,0.7,291.76402091979975,376.24187469482365,360.763800144196,477.78584957122814
mig,0.8,413.2875728607177,754.0278673171995,707.6034259796141,883.6065006256109
mig,0.9,744.242911338806,606.1992430686951,469.0648317337036,1147.1107578277586
mig,1.0,2427.047276496887,1500.2965211868286,1365.3777480125427,2719.6780443191533
