mode,load,0_densenet161-16,1_densenet161-16,2_densenet161-16,3_densenet161-16
mig,0.1,116.76025390625,97.64218330383301,98.64091873168945,159.70516204833984
mig,0.2,122.22599983215332,142.17090606689453,113.3577823638916,254.83202934265137
mig,0.3,205.4755687713623,184.59272384643555,149.14965629577637,301.32412910461426
mig,0.4,190.14739990234375,231.92548751831055,188.90094757080078,293.6205863952637
mig,0.5,300.7655143737793,261.366605758667,322.3288059234619,562.2403621673584
mig,0.6,305.89771270751953,273.0755805969238,406.6441059112549,534.5151424407959
mig,0.7,348.5448360443115,423.2449531555176,494.83585357666016,533.6430072784424
mig,0.8,469.74658966064453,880.2759647369385,784.0869426727295,978.9972305297852
mig,0.9,854.619026184082,674.8936176300049,520.1990604400635,1266.8206691741943
mig,1.0,2512.3863220214844,1584.5003128051758,1460.550308227539,2918.698310852051
