mode,load,0_densenet161-16,1_densenet161-16,2_densenet161-16,3_densenet161-16
mig,0.1,51.60236358642578,51.961421966552734,51.89681053161621,98.69551658630371
mig,0.2,51.60975456237793,51.91373825073242,51.88250541687012,98.6928939819336
mig,0.3,51.59473419189453,51.90396308898926,51.83720588684082,98.75345230102539
mig,0.4,51.59568786621094,51.87726020812988,51.82909965515137,98.70171546936035
mig,0.5,51.58519744873047,51.8183708190918,51.850080490112305,98.75249862670898
mig,0.6,51.67841911315918,51.955223083496094,51.975250244140625,98.66714477539062
mig,0.7,51.60403251647949,51.961421966552734,51.889657974243164,98.9382266998291
mig,0.8,51.627159118652344,51.91159248352051,51.8951416015625,99.11966323852539
mig,0.9,51.711320877075195,51.999807357788086,52.01554298400879,99.30682182312012
mig,1.0,51.5751838684082,51.91969871520996,51.88345909118652,99.51663017272949
