mode,load,0_densenet161-16,1_mobilenet_v2-4,2_vgg11-8
mps-uncap,1.0,51.67961120605469,4.635095596313477,4.258871078491211
mig,1.0,34.18374061584473,3.951549530029297,11.58595085144043
