mode,load,0_densenet161-16,1_mobilenet_v2-4,2_vgg11-8
mps-uncap,1.0,55.83639144897461,10.849380493164064,6.4263105392456055
mig,1.0,35.15887260437012,4.086017608642578,12.002038955688477
