mode,load,0_densenet161-16,1_mobilenet_v2-4,2_vgg11-8
mps-uncap,1.0,64.6505355834961,17.299652099609375,16.347408294677734
mig,1.0,46.85521125793457,16.009807586669922,24.20783042907715
