mode,load,0_densenet161-16,1_mobilenet_v2-4,2_vgg11-8
mps-uncap,1.0,292.70827405348865,517.3014741087829,1505.9168415493914
mig,1.0,458.7746623231659,994.3205434146763,677.6623591747596
