mode,load,0_densenet201-4,1_densenet201-4,2_densenet201-4,3_densenet201-4
mig,0.1,32.49967098236084,32.634997367858894,31.741929054260257,36.11345291137698
mig,0.2,31.20436668395996,30.10902404785156,31.742835044860833,46.96984291076661
mig,0.3,30.609083175659194,31.546783447265664,32.0931911468506,49.743366241455085
mig,0.4,32.1110725402832,33.03489685058595,30.386924743652344,55.144453048706055
mig,0.5,36.03649139404297,36.52777671813965,37.57352828979493,69.01793479919435
mig,0.6,41.884183883667,44.039011001586914,48.57838153839111,85.57584285736087
mig,0.7,60.9350681304932,64.999532699585,57.07347393035888,130.2636623382568
mig,0.8,99.71032142639162,84.90548133850098,71.7251539230347,143.8438892364502
mig,0.9,223.7627744674683,148.05679321289065,155.0546646118164,309.9069595336914
mig,1.0,456.4222335815429,1278.4065246582031,589.8432731628418,2099.8802185058594
