mode,load,0_densenet201-8,1_mobilenet_v3_large-2,2_squeezenet1_1-8
mps-uncap,1.0,383.51625644829727,398.07595988953335,3842.2256709277754
mig,1.0,391.50546067949153,404.48328933436375,2474.1537411052254
