mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-2,2_vgg11-32
mps-uncap,0.8,155.71081638336182,41.184329986572244,20.42553186416626
mps-uncap,0.9,165.7010459899902,41.38381958007813,19.38875675201416
mps-uncap,1.0,164.0141487121582,35.70241928100587,20.009994506835938
mps-uncap,0.5,151.66652202606198,31.395802497863766,19.9013876914978
mps-uncap,0.6,155.2179479598999,31.04013204574585,20.31366348266602
mps-uncap,0.7,153.17054986953735,39.8023772239685,20.524835586547848
mps-uncap,0.1,91.52404308319093,18.700063228607178,21.30526781082152
mps-uncap,0.2,92.34506368637085,16.458315849304196,20.114624500274672
mps-uncap,0.3,112.9173755645752,27.01857089996338,19.774856567382816
mps-uncap,0.4,125.75695991516115,27.700946331024184,20.36772727966308
