mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-2,2_vgg11-32
mps-uncap,0.8,151.56793594360352,30.503511428833008,18.293547630310062
mps-uncap,0.9,160.71152687072754,34.4266414642334,18.07651519775391
mps-uncap,1.0,158.92744064331055,30.901193618774414,18.648982048034668
mps-uncap,0.5,119.38810348510742,16.18821620941162,16.304802894592285
mps-uncap,0.6,131.02440834045413,18.74375343322754,17.028570175170902
mps-uncap,0.7,145.64154148101807,28.05795669555664,17.876148223876953
mps-uncap,0.1,76.24392509460449,13.52071762084961,17.25766658782959
mps-uncap,0.2,80.91793060302734,14.060354232788086,15.084505081176758
mps-uncap,0.3,94.34638023376465,15.053510665893555,15.481281280517578
mps-uncap,0.4,102.38065719604492,14.733099937438965,15.310716629028319
