mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-2,2_vgg11-32
mps-uncap,0.8,52.44874954223633,4.866838455200195,10.986566543579102
mps-uncap,0.9,73.1344223022461,4.982709884643555,10.797977447509766
mps-uncap,1.0,144.0906524658203,4.956722259521484,13.605356216430664
mps-uncap,0.5,52.15883255004883,4.802465438842773,10.65826416015625
mps-uncap,0.6,52.97660827636719,4.857301712036133,10.674476623535156
mps-uncap,0.7,52.56509780883789,4.836797714233398,10.738611221313477
mps-uncap,0.1,51.81550979614258,5.953073501586914,10.63084602355957
mps-uncap,0.2,52.00362205505371,5.779266357421875,10.92529296875
mps-uncap,0.3,51.55491828918457,4.858970642089844,10.659217834472656
mps-uncap,0.4,51.581382751464844,4.943132400512695,10.569095611572266
