mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-2,2_vgg11-32
mps-uncap,0.8,128.32212448120117,12.275934219360352,14.16170597076416
mps-uncap,0.9,156.39543533325195,22.49276638031006,14.50204849243164
mps-uncap,1.0,156.815767288208,19.659757614135742,14.960646629333496
mps-uncap,0.5,81.39324188232422,9.604096412658691,13.055205345153809
mps-uncap,0.6,86.46082878112793,9.444832801818848,13.213157653808594
mps-uncap,0.7,107.18095302581787,11.395692825317383,13.588905334472656
mps-uncap,0.1,59.736013412475586,11.469602584838867,13.203978538513184
mps-uncap,0.2,63.3314847946167,11.375904083251953,13.296961784362793
mps-uncap,0.3,64.41664695739746,10.994195938110352,13.199090957641602
mps-uncap,0.4,74.5549201965332,10.343432426452637,12.997865676879883
