mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-2,2_vgg11-32
mps-uncap,0.8,653.7174463272094,156.38515949249262,240.84253787994405
mps-uncap,0.9,2169.1958713531485,688.1518745422363,532.7529716491697
mps-uncap,1.0,3068.16816329956,722.9239225387576,4679.795682430267
mps-uncap,0.5,392.76430606842024,48.31240892410278,57.29817152023314
mps-uncap,0.6,266.36514663696295,44.24566030502319,66.59432411193848
mps-uncap,0.7,948.070247173309,111.1010670661926,152.0259380340574
mps-uncap,0.1,96.90881013870239,21.10135555267334,30.9768247604369
mps-uncap,0.2,126.63613557815547,24.577975273132274,32.47162103652955
mps-uncap,0.3,157.36020088195798,36.83857917785649,38.744020462036154
mps-uncap,0.4,191.27206325531006,33.56494903564455,47.36758708953853
