mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-2,2_vgg11-32
mps-uncap,0.8,659.7080230712891,197.6163387298584,301.90396308898926
mps-uncap,0.9,2168.6015129089355,740.5452728271484,601.3627052307129
mps-uncap,1.0,3038.4232997894287,835.4599475860596,4711.722850799561
mps-uncap,0.5,364.5613193511963,66.47825241088867,60.87088584899902
mps-uncap,0.6,202.26669311523438,45.06349563598633,67.83270835876465
mps-uncap,0.7,933.0778121948242,122.28846549987793,203.87697219848633
mps-uncap,0.1,34.82484817504883,14.462947845458984,29.694795608520508
mps-uncap,0.2,85.23678779602051,23.578405380249023,27.33302116394043
mps-uncap,0.3,104.98261451721191,32.54342079162598,35.619497299194336
mps-uncap,0.4,139.52970504760742,62.890052795410156,78.25803756713867
