mode,load,0_efficientnet_b7-2,1_resnet101-2,2_resnet101-32
mps-uncap,0.8,12.758255004882812,6.932497024536133,17.474889755249023
mps-uncap,0.9,21.58355712890625,27.820467948913574,30.56168556213379
mps-uncap,1.0,478.70540618896484,2691.903829574585,1015.2018070220947
mps-uncap,0.5,0.05710124969482422,0.048160552978515625,0.0591278076171875
mps-uncap,0.6,0.05650520324707031,0.04839897155761719,3.0156373977661133
mps-uncap,0.7,0.06008148193359375,0.40793418884277344,7.951617240905762
mps-uncap,0.1,0.062465667724609375,0.061511993408203125,0.061511993408203125
mps-uncap,0.2,0.056743621826171875,0.04744529724121094,0.06175041198730469
mps-uncap,0.3,0.05793571472167969,0.05316734313964844,0.05507469177246094
mps-uncap,0.4,0.058650970458984375,0.051021575927734375,0.055789947509765625
