mode,load,0_efficientnet_b7-2,1_resnet101-2,2_resnet101-32
mps-uncap,0.8,36.3619327545166,18.549203872680664,37.923574447631836
mps-uncap,0.9,48.48980903625488,41.65291786193848,51.555752754211426
mps-uncap,1.0,509.95099544525146,2706.3004970550537,1037.384271621704
mps-uncap,0.5,21.63398265838623,11.86513900756836,20.190954208374023
mps-uncap,0.6,25.293469429016113,13.054609298706055,22.96161651611328
mps-uncap,0.7,28.505802154541016,14.158010482788086,28.04720401763916
mps-uncap,0.1,28.33080291748047,11.89279556274414,18.12732219696045
mps-uncap,0.2,21.14284038543701,11.632204055786133,18.421411514282227
mps-uncap,0.3,21.85511589050293,12.204170227050781,18.954992294311523
mps-uncap,0.4,20.793676376342773,12.037277221679688,19.379377365112305
