mode,load,0_efficientnet_b7-2,1_resnet101-2,2_resnet101-32
mps-uncap,0.8,11.989593505859375,4.904270172119141,17.880916595458984
mps-uncap,0.9,11.929512023925781,4.903078079223633,17.891883850097656
mps-uncap,1.0,12.37034797668457,5.0563812255859375,19.093990325927734
mps-uncap,0.5,11.974096298217773,4.926443099975586,17.900705337524414
mps-uncap,0.6,12.068986892700195,4.908323287963867,17.847776412963867
mps-uncap,0.7,11.789798736572266,4.955768585205078,17.838001251220703
mps-uncap,0.1,12.940645217895508,4.921674728393555,17.93813705444336
mps-uncap,0.2,12.02249526977539,4.961729049682617,17.913103103637695
mps-uncap,0.3,12.551546096801758,5.012035369873047,17.914533615112305
mps-uncap,0.4,11.66391372680664,4.90880012512207,17.897605895996094
