mode,load,0_efficientnet_b7-2,1_resnet101-2,2_resnet101-32
mps-uncap,0.8,26.723384857177734,13.193845748901367,20.66326141357422
mps-uncap,0.9,31.68654441833496,13.933300971984863,21.034836769104004
mps-uncap,1.0,30.9218168258667,15.394926071166992,22.13597297668457
mps-uncap,0.5,16.420483589172363,9.399175643920898,19.237637519836426
mps-uncap,0.6,20.37644386291504,9.550094604492188,19.45805549621582
mps-uncap,0.7,22.5449800491333,10.652303695678711,20.058751106262207
mps-uncap,0.1,28.216838836669922,11.780023574829102,18.0511474609375
mps-uncap,0.2,20.844221115112305,11.371374130249023,18.047094345092773
mps-uncap,0.3,21.266698837280273,11.75999641418457,18.44334602355957
mps-uncap,0.4,19.791364669799805,11.3602876663208,18.91779899597168
