mode,load,0_efficientnet_b7-2,1_resnet101-2,2_resnet101-32
mps-uncap,0.8,36.628866195678704,18.757238388061523,22.02892303466797
mps-uncap,0.9,37.174196243286126,19.134902954101562,22.07208156585693
mps-uncap,1.0,35.227210521698,18.098223209381107,22.727169990539547
mps-uncap,0.5,35.253708362579346,17.922906875610355,21.21849298477173
mps-uncap,0.6,34.600675106048584,17.246551513671882,21.960301399230957
mps-uncap,0.7,33.77782344818115,17.497339248657227,22.178287506103516
mps-uncap,0.1,33.41447353363037,16.33515357971191,20.468866825103763
mps-uncap,0.2,33.01001548767092,16.79458618164062,20.455293655395508
mps-uncap,0.3,31.42416477203369,16.37080192565918,21.188488006591797
mps-uncap,0.4,34.433155059814446,17.70367860794067,20.950369834899902
