mode,load,0_efficientnet_b7-2,1_resnet101-2,2_resnet101-32
mps-uncap,0.8,34.965229034423835,16.820144653320312,21.59724235534668
mps-uncap,0.9,35.86583137512207,17.208504676818848,21.711254119873047
mps-uncap,1.0,33.53736400604248,16.760826110839844,22.47471809387207
mps-uncap,0.5,29.581212997436527,15.887737274169922,20.596647262573242
mps-uncap,0.6,31.702160835266113,15.303754806518555,21.25108242034912
mps-uncap,0.7,31.107306480407715,15.759420394897461,21.63100242614746
mps-uncap,0.1,29.7914981842041,12.481927871704102,19.253253936767578
mps-uncap,0.2,28.14934253692627,13.590812683105469,19.57097053527832
mps-uncap,0.3,28.818368911743164,14.889383316040039,19.83175277709961
mps-uncap,0.4,28.445720672607422,15.695333480834961,20.194435119628906
