mode,load,0_efficientnet_b7-2,1_resnet101-2,2_resnet101-32
mps-uncap,0.8,233.66761207580566,184.55004692077637,200.48904418945312
mps-uncap,0.9,283.97560119628906,314.93544578552246,282.25064277648926
mps-uncap,1.0,1180.412769317627,5706.809759140015,1610.0308895111084
mps-uncap,0.5,114.33768272399902,57.34395980834961,133.30984115600586
mps-uncap,0.6,155.69591522216797,58.228254318237305,121.1855411529541
mps-uncap,0.7,148.28824996948242,86.50445938110352,161.63206100463867
mps-uncap,0.1,49.665212631225586,32.424211502075195,36.72647476196289
mps-uncap,0.2,56.188344955444336,30.23076057434082,47.98316955566406
mps-uncap,0.3,63.83013725280762,40.0850772857666,60.82510948181152
mps-uncap,0.4,60.54949760437012,51.18584632873535,81.81285858154297
