mode,load,0_densenet161-2,1_densenet201-2,2_resnet18-4
mps-uncap,0.8,17.179489135742188,20.451784133911133,1.9714832305908203
mps-uncap,0.9,16.87145233154297,21.679162979125977,1.9731521606445312
mps-uncap,1.0,17.805099487304688,21.28148078918457,1.9922256469726562
mps-uncap,0.5,16.440153121948242,20.752906799316406,1.947164535522461
mps-uncap,0.6,16.633272171020508,20.516157150268555,1.9297599792480469
mps-uncap,0.7,16.84117317199707,21.77572250366211,1.9755363464355469
mps-uncap,0.1,16.68691635131836,20.917415618896484,2.0961761474609375
mps-uncap,0.2,16.401052474975586,20.5838680267334,1.992940902709961
mps-uncap,0.3,16.5102481842041,20.953893661499023,1.9795894622802734
mps-uncap,0.4,16.675472259521484,20.610809326171875,1.9488334655761719
