mode,load,0_densenet161-2,1_densenet201-2,2_resnet18-4
mps-uncap,0.8,17.459392547607422,21.354079246520996,2.1495819091796875
mps-uncap,0.9,17.348480224609375,21.596312522888184,2.1109580993652344
mps-uncap,1.0,17.2821044921875,21.80032730102539,2.1207332611083984
mps-uncap,0.5,17.455673217773438,21.8289852142334,2.2859573364257812
mps-uncap,0.6,17.45595932006836,21.816492080688477,2.3119449615478516
mps-uncap,0.7,17.31719970703125,22.701263427734375,2.276182174682617
mps-uncap,0.1,28.861594200134277,28.8306713104248,4.480457305908203
mps-uncap,0.2,19.149065017700195,23.15030097961426,4.286384582519531
mps-uncap,0.3,18.100690841674805,22.472763061523434,2.8426647186279297
mps-uncap,0.4,17.785072326660156,21.76642417907715,2.363920211791992
