mode,load,0_densenet161-2,1_densenet201-2,2_resnet18-4
mps-uncap,0.8,16.46137237548828,20.16282081604004,1.9326210021972656
mps-uncap,0.9,16.367673873901367,20.37835121154785,1.886606216430664
mps-uncap,1.0,16.466617584228516,20.790576934814453,1.9333362579345703
mps-uncap,0.5,16.357421875,20.467519760131836,1.9178390502929688
mps-uncap,0.6,16.506671905517578,20.47276496887207,1.9092559814453125
mps-uncap,0.7,16.451120376586914,20.66326141357422,1.9397735595703125
mps-uncap,0.1,16.49618148803711,20.633459091186523,1.9736289978027344
mps-uncap,0.2,16.319990158081055,20.470380783081055,1.9674301147460938
mps-uncap,0.3,16.445159912109375,20.580530166625977,1.950979232788086
mps-uncap,0.4,16.485929489135742,20.386219024658203,1.9199848175048828
