mode,load,0_densenet161-2,1_densenet201-2,2_resnet18-4
mps-uncap,0.8,12828.446626663208,13760.239839553833,3402.865409851074
mps-uncap,0.9,16626.697301864624,17308.138847351074,9038.524150848389
mps-uncap,1.0,20259.24515724182,23815.6156539917,14255.82218170166
mps-uncap,0.5,244.37880516052246,369.86708641052246,26.177167892456055
mps-uncap,0.6,404.63876724243164,959.4089984893799,31.322479248046875
mps-uncap,0.7,5476.830244064331,10340.811252593994,83.9841365814209
mps-uncap,0.1,59.0052604675293,55.94348907470703,17.62557029724121
mps-uncap,0.2,60.54425239562988,114.33291435241699,17.4558162689209
mps-uncap,0.3,84.38301086425781,113.55423927307129,20.044326782226562
mps-uncap,0.4,121.51741981506348,163.3455753326416,23.357152938842773
