mode,load,0_densenet161-2,1_densenet201-2,2_resnet18-4
mps-uncap,0.8,18.20125579833984,22.250247001647953,2.884559631347656
mps-uncap,0.9,18.061625957489017,22.540855407714847,2.8406429290771458
mps-uncap,1.0,18.048572540283203,22.830984592437744,2.279064655303955
mps-uncap,0.5,18.239164352416992,22.854566574096676,3.3341240882873513
mps-uncap,0.6,18.140151500701908,22.785139083862305,3.066926002502442
mps-uncap,0.7,18.097982406616207,23.564019203186035,3.0813288688659664
mps-uncap,0.1,29.9357008934021,37.04867362976074,4.667396545410156
mps-uncap,0.2,27.767753601074226,24.375524520874023,4.606752395629884
mps-uncap,0.3,19.406721591949463,23.66835594177246,3.693735599517822
mps-uncap,0.4,18.98144245147705,22.943086624145508,2.936739921569822
