mode,load,0_densenet161-2,1_densenet201-2,2_resnet18-4
mps-uncap,0.8,28.45454216003418,35.149335861206055,16.62921905517578
mps-uncap,0.9,30.54022789001465,34.12461280822754,16.724348068237305
mps-uncap,1.0,25.63762664794922,30.089855194091797,16.348838806152344
mps-uncap,0.5,28.610944747924805,28.753995895385742,16.185283660888672
mps-uncap,0.6,20.900249481201172,24.858713150024414,16.003131866455078
mps-uncap,0.7,28.284549713134766,31.289100646972656,17.35711097717285
mps-uncap,0.1,31.05330467224121,38.62595558166504,5.983591079711914
mps-uncap,0.2,30.622243881225586,31.764984130859375,12.903690338134766
mps-uncap,0.3,25.93374252319336,25.246858596801758,4.812002182006836
mps-uncap,0.4,30.892610549926758,27.21881866455078,16.028642654418945
