mode,load,0_efficientnet_b7-32,1_mobilenet_v2-2,2_vgg19-8
mps-uncap,1.0,99.12478923797607,12.84027099609375,12.253642082214355
mig,1.0,109.2911958694458,4.010677337646484,22.395610809326172
