mode,load,0_efficientnet_b7-32,1_mobilenet_v2-2,2_vgg19-8
mps-uncap,1.0,100.75793266296387,21.692609786987305,18.661975860595703
mig,1.0,110.06128787994385,4.090309143066406,22.608184814453125
