mode,load,0_mobilenet_v3_small-16,1_mobilenet_v3_small-32,2_vgg13-8
mps-uncap,0.8,7.809877395629883,8.945941925048828,11.915922164916992
mps-uncap,0.9,16.190052032470703,1969.313144683838,390.00821113586426
mps-uncap,1.0,2882.296085357666,3308.929204940796,2233.534574508667
mps-uncap,0.5,0.026941299438476562,0.026226043701171875,0.0286102294921875
mps-uncap,0.6,0.027179718017578125,0.027418136596679688,2.05385684967041
mps-uncap,0.7,1.104593276977539,2.333402633666992,4.532575607299805
mps-uncap,0.1,0.0400543212890625,0.04124641418457031,0.039577484130859375
mps-uncap,0.2,0.029802322387695312,0.030755996704101562,0.027894973754882812
mps-uncap,0.3,0.029325485229492188,0.030040740966796875,0.026941299438476562
mps-uncap,0.4,0.028371810913085938,0.027894973754882812,0.02765655517578125
