mode,load,0_mobilenet_v3_small-16,1_mobilenet_v3_small-32,2_vgg13-8
mps-uncap,0.8,36.855459213256836,42.44914054870607,43.29428672790529
mps-uncap,0.9,71.14839553833008,3822.1615791320805,577.5558471679689
mps-uncap,1.0,5235.381364822388,5885.423803329467,4304.020071029663
mps-uncap,0.5,7.621932029724125,7.795095443725592,7.93318748474121
mps-uncap,0.6,9.361982345581064,9.98067855834961,12.029290199279785
mps-uncap,0.7,14.728021621704112,16.33133888244629,21.515321731567383
mps-uncap,0.1,0.04866123199462891,0.7150173187255859,0.0510692596435547
mps-uncap,0.2,5.542564392089843,5.404472351074219,3.1774044036865234
mps-uncap,0.3,7.349538803100589,7.228088378906253,4.325151443481445
mps-uncap,0.4,7.279562950134278,8.01644325256348,5.66411018371582
