mode,load,0_efficientnet_b6-8,1_mobilenet_v2-2,2_resnet50-2
mps-uncap,1.0,0.008344650268554688,0.0057220458984375,0.0059604644775390625
mig,1.0,0.0040531158447265625,0.00667572021484375,0.005245208740234375
