mode,load,0_densenet201-8,1_resnet152-16,2_resnet34-16
mps-uncap,0.8,31.01801872253418,30.752182006835938,8.281826972961426
mps-uncap,0.9,41.04280471801758,44.89254951477051,13.7101411819458
mps-uncap,1.0,568.2359933853149,1439.9971961975098,60.22024154663086
mps-uncap,0.5,20.838022232055664,18.73326301574707,5.759954452514648
mps-uncap,0.6,21.587729454040527,20.71666717529297,6.355643272399902
mps-uncap,0.7,23.938655853271484,23.39339256286621,7.112026214599609
mps-uncap,0.1,28.284668922424316,17.809629440307617,5.07664680480957
mps-uncap,0.2,21.401524543762207,18.230557441711426,5.145072937011719
mps-uncap,0.3,21.862149238586426,18.110990524291992,5.149126052856445
mps-uncap,0.4,21.02065086364746,18.18108558654785,5.423307418823242
