mode,load,0_densenet201-8,1_resnet152-16,2_resnet34-16
mps-uncap,0.8,31.53076171875,26.163291931152344,8.556175231933596
mps-uncap,0.9,30.40618896484375,26.552987098693848,9.305453300476076
mps-uncap,1.0,33.94370079040527,27.38652229309082,9.403419494628906
mps-uncap,0.5,23.97942543029785,21.80178165435791,7.604837417602539
mps-uncap,0.6,26.926875114440918,22.62873649597168,7.955765724182129
mps-uncap,0.7,28.374361991882324,24.103116989135742,7.969665527343749
mps-uncap,0.1,30.160760879516605,19.975996017456055,5.70826530456543
mps-uncap,0.2,29.07421588897705,20.198678970336918,5.968952178955079
mps-uncap,0.3,23.36046695709229,20.028018951416016,6.317090988159181
mps-uncap,0.4,23.10695648193359,20.34592628479004,7.008075714111329
