mode,load,0_densenet201-8,1_resnet152-16,2_resnet34-16
mps-uncap,0.8,12.066125869750977,13.927221298217773,3.60107421875
mps-uncap,0.9,11.757135391235352,14.03498649597168,3.603219985961914
mps-uncap,1.0,12.240409851074219,15.910863876342773,3.6389827728271484
mps-uncap,0.5,12.153387069702148,13.874053955078125,3.5905838012695312
mps-uncap,0.6,12.170076370239258,13.974905014038086,3.594636917114258
mps-uncap,0.7,11.933088302612305,13.95559310913086,3.589153289794922
mps-uncap,0.1,12.056112289428711,13.909578323364258,3.5979747772216797
mps-uncap,0.2,12.02082633972168,13.907432556152344,3.5974979400634766
mps-uncap,0.3,12.595415115356445,13.898611068725586,3.5953521728515625
mps-uncap,0.4,12.129783630371094,13.942718505859375,3.5932064056396484
